거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
20240626,18,152,9000000000025935,121,9000000003232067,1088323.0,2,0,0
20241128,12,151,9000000000028618,156,9000000000059750,3608881.0,4,0,0
20240929,21,152,9000000000001230,123,9000000003293141,-40213.0,2,0,0
20240830,9,134,9000000000016054,155,9000000003251521,1896641.0,7,4,0
20240426,6,145,9000000000032566,160,9000000001180099,1938796.0,4,0,0
20240626,0,129,9000000000037917,160,9000000003293141,4929249.0,6,0,0
20240916,15,134,9000000000018409,130,9000000001194841,1241118.0,4,0,0
20240503,15,152,9000000000029339,146,9000000002402084,1538052.0,2,0,0
20240405,0,121,9000000000011033,156,9000000002335254,5076178.0,4,0,0
20240322,6,121,9000000000036722,132,9000000001207106,7757099.0,4,0,0
20241206,15,133,9000000000029140,130,9000000002318685,4229497.0,4,0,0
20240201,0,121,9000000000000742,157,9000000002335254,45971.0,4,0,0
20241114,15,133,9000000000036395,131,9000000002406472,738104.0,4,0,0
20240703,6,151,9000000000025277,157,9000000001408345,2216254.0,4,0,0
20240719,12,157,9000000000029287,160,9000000003303183,28987712.0,2,0,0
20240802,15,157,9000000000036861,133,9000000002824517,8345080.0,2,0,0
20241212,0,129,9000000000023902,156,9000000000078494,162047.0,6,0,0
20240624,18,134,9000000000019485,133,9000000001303663,2115695.0,4,0,0
20240722,0,134,9000000000021811,159,9000000001300606,-37839.0,3,0,0
20240913,15,152,9000000000037917,135,9000000001076293,8480425.0,2,0,0
20241001,15,156,9000000000016668,155,9000000000449474,124038148.0,2,0,1
20240527,9,134,9000000000016054,148,9000000002319701,360693.0,4,0,0
20241231,0,151,9000000000014162,159,9000000001345952,3496838.0,4,0,0
20240614,15,133,9000000000007531,144,9000000002316599,7996150.0,4,0,0
20240125,3,156,9000000000015623,131,9000000001076293,176848.0,2,0,0
20240610,6,133,9000000000011033,134,9000000003303095,2857256.0,4,0,0
20240501,15,157,9000000000027881,134,9000000000387592,30288357.0,2,0,0
20241028,21,151,9000000000013298,156,9000000003186425,962536.0,4,0,0
20240219,18,151,9000000000019485,121,9000000003072700,2331199.0,4,0,0
20240627,15,157,9000000000038046,133,9000000003241506,29331446.0,2,0,0
20240131,15,143,9000000000025935,160,9000000001503214,19930785.0,1,0,0
20240919,15,152,9000000000037917,134,9000000002343565,702639.0,1,0,0
20240830,9,134,9000000000016054,155,9000000001340095,118766.0,7,4,0
20241114,12,151,9000000000011360,159,9000000000868377,3484024.0,4,0,0
20240911,9,134,9000000000016054,155,9000000001300606,-108577.0,7,4,0
20240916,9,157,9000000000016054,155,9000000001300606,1665194.0,7,4,0
20240525,15,151,9000000000032566,133,9000000002328217,646994.0,4,0,0
20240605,9,157,9000000000036931,135,9000000003303068,29889157.0,2,0,0
20240910,12,134,9000000000026343,155,9000000001191295,2100705.0,4,0,0
20240416,12,152,9000000000029617,160,9000000003241506,9958610.0,2,0,1
20240723,9,157,9000000000029671,159,9000000003241993,2180746.0,2,1,0
20240530,15,143,9000000000020857,134,9000000001503214,2268127.0,1,0,0
20240628,18,133,9000000000018801,159,9000000002367810,3781898.0,4,0,0
20240611,21,134,9000000000000656,130,9000000000639347,2257591.0,4,0,0
20240904,15,133,9000000000037817,160,9000000002369020,4615005.0,4,0,0
20240417,9,157,9000000000037352,159,9000000003241993,2508493.0,6,1,0
20240806,15,151,9000000000036395,155,9000000000784314,2401718.0,4,0,0
20241128,15,151,9000000000018927,134,9000000001424799,1066943.0,4,0,0
20241021,0,133,9000000000024624,160,9000000000060987,4888782.0,2,0,0
20241230,15,143,9000000000011829,134,9000000002307064,49839186.0,1,0,0
20240911,12,151,9000000000022437,130,9000000001207108,1573716.0,4,0,0
20240712,18,152,9000000000025935,131,9000000002316599,3020106.0,2,0,0
20240723,9,157,9000000000029671,159,9000000002423221,2259793.0,6,1,0
20240628,12,151,9000000000018927,120,9000000002328602,31764477.0,4,0,1
20240605,21,157,9000000000036931,160,9000000000784331,4879826.0,2,0,0
20240131,15,157,9000000000014162,133,9000000002343565,30032934.0,1,0,0
20240220,9,134,9000000000001230,155,9000000002371103,-149246.0,7,4,0
20241212,21,129,9000000000001322,156,9000000000449474,1632890.0,2,0,0
20240628,9,157,9000000000027150,146,9000000003291100,30536308.0,2,0,1
20241022,6,134,9000000000013298,122,9000000002323329,1043059.0,4,0,0
20240916,9,134,9000000000023373,148,9000000001300606,358491.0,7,4,0
20240624,21,134,9000000000016668,130,9000000003086492,3879170.0,4,0,1
20240830,9,134,9000000000016054,155,9000000002303483,1601760.0,7,4,0
20240729,12,151,9000000000036395,132,9000000000784344,1228017.0,4,0,0
20240711,0,157,9000000000013655,133,9000000003186425,4889398.0,2,0,0
20240326,12,152,9000000000021811,156,9000000000078494,2548844.0,2,0,0
20240624,21,134,9000000000018801,133,9000000000133839,103908.0,4,0,0
20240521,18,157,9000000000017993,145,9000000002383950,2124368.0,2,0,0
20240802,18,129,9000000000001322,156,9000000003176310,494087.0,6,0,0
20240428,21,145,9000000000024711,133,9000000000488218,-35246.0,4,0,0
20240912,9,134,9000000000016054,123,9000000001300606,114998.0,7,4,0
20240510,9,134,9000000000016054,157,9000000002315793,1634160.0,4,0,0
20240503,9,152,9000000000029612,159,9000000002316599,58554.0,2,0,0
20240805,15,157,9000000000024468,133,9000000003142061,6321588.0,2,0,1
20240206,15,157,9000000000036931,133,9000000003303068,4544565.0,2,0,0
20240516,21,157,9000000000025277,135,9000000003291100,8775214.0,2,0,0
20240529,15,143,9000000000008359,134,9000000002377367,780995.0,1,0,0
20240119,15,151,9000000000036931,116,9000000002322879,309919.0,4,0,0
20240408,6,151,9000000000029143,159,9000000002353416,2684419.0,4,0,0
20241128,12,133,9000000000036395,159,9000000000868377,1091353.0,4,0,0
20241219,15,143,9000000000025935,134,9000000001503214,4904432.0,1,0,0
20240628,21,157,9000000000036861,133,9000000003303068,29837958.0,2,0,0
20240521,9,134,9000000000029143,152,9000000001382851,2030037.0,4,0,0
20240908,3,157,9000000000036931,133,9000000000784331,4899352.0,2,0,0
20240926,6,151,9000000000009100,132,9000000000784344,3465723.0,4,0,0
20240704,15,143,9000000000020857,156,9000000000059750,2027084.0,1,0,0
20240830,9,157,9000000000027521,145,9000000001315483,1740268.0,2,0,0
20241007,12,157,9000000000037379,146,9000000003172846,8631070.0,2,0,0
20240429,15,133,9000000000013298,131,9000000002427630,3203300.0,4,0,0
20241206,0,129,9000000000015680,156,9000000001076293,539800.0,6,0,0
20240229,9,134,9000000000001230,155,9000000001394400,41277.0,7,4,0
20240229,12,129,9000000000037699,157,9000000001313846,485463.0,4,0,0
20240131,12,121,9000000000000742,157,9000000001271918,3054569.0,4,0,0
20240802,9,157,9000000000037917,133,9000000001158919,8723010.0,2,0,0
20240802,0,157,9000000000037917,135,9000000000784331,8392446.0,2,0,0
20240830,9,134,9000000000016054,155,9000000001315490,88527.0,7,4,0
20240624,15,134,9000000000016668,155,9000000000449474,3801725.0,4,0,1
20241004,6,121,9000000000025138,156,9000000001180099,340009.0,2,0,0
20240703,0,151,9000000000021811,159,9000000001315490,2408267.0,4,0,0
20241007,9,157,9000000000025797,135,9000000003140530,8461574.0,2,0,0
20240919,12,152,9000000000023902,159,9000000001076293,2037816.0,2,0,0
20240826,0,134,9000000000029297,133,9000000000060487,186289.0,4,0,0
20240530,18,133,9000000000022677,144,9000000000024710,452522.0,4,0,0
20240428,9,121,9000000000000742,157,9000000002316599,291552.0,4,0,0
20240624,9,134,9000000000016054,133,9000000001207105,160003.0,4,0,0
20240417,9,157,9000000000037352,159,9000000003241993,2324329.0,2,0,0
20240229,0,129,9000000000012463,156,9000000000191607,2373274.0,6,0,0
20240723,3,114,9000000000019485,149,9000000002350069,281385.0,4,0,0
20240327,15,152,9000000000029140,131,9000000002402084,-214177.0,2,0,0
20240725,9,151,9000000000007531,149,9000000002300658,6045923.0,4,0,1
20240628,12,157,9000000000036931,133,9000000002343565,29734028.0,2,0,0
20240723,9,151,9000000000029287,159,9000000002316599,2207833.0,4,0,0
20240827,15,143,9000000000011033,134,9000000000141309,409646.0,1,0,0
20240528,9,157,9000000000037917,160,9000000003241506,8446753.0,2,0,0
20240503,15,152,9000000000012971,157,9000000003248829,4584448.0,4,0,1
20240223,9,134,9000000000027868,155,9000000000058908,1562104.0,7,4,0
20240624,15,157,9000000000018809,133,9000000001180099,10090772.0,4,0,1
20240229,0,151,9000000000015094,156,9000000000078494,329358.0,4,0,0
20240302,18,134,9000000000019485,133,9000000001207106,820404.0,4,0,0
20240221,12,151,9000000000008359,144,9000000002320033,2909020.0,4,0,0
20240827,15,157,9000000000029085,134,9000000001400597,4995642.0,2,0,0
20241007,18,134,9000000000016512,145,9000000003281753,348470.0,2,0,0
20240131,15,129,9000000000015121,134,9000000002323329,650456.0,1,0,0
20241007,9,157,9000000000029671,159,9000000003241993,2796756.0,6,1,0
20240201,0,134,9000000000000742,157,9000000002359748,2885719.0,4,0,0
20240716,9,133,9000000000007531,147,9000000001173089,2124355.0,4,0,0
20241212,0,129,9000000000001230,156,9000000001216794,2137767.0,6,0,0
20240721,9,134,9000000000027521,130,9000000001400597,2609883.0,4,0,0
20240822,15,143,9000000000036395,134,9000000001503214,29669408.0,1,0,0
20240912,9,134,9000000000016054,155,9000000003303088,-36137.0,7,4,0
20240901,9,145,9000000000029560,160,9000000002334033,8500192.0,4,0,0
20240711,9,151,9000000000018623,144,9000000003251518,5684582.0,4,0,0
20240329,9,114,9000000000016054,155,9000000003153974,71621.0,3,4,0
20240429,6,134,9000000000035756,144,9000000000784314,866407.0,4,0,0
20241029,9,157,9000000000036722,159,9000000002316599,2666831.0,2,1,0
20241114,15,151,9000000000011829,151,9000000003303088,1842783.0,4,0,0
20241013,0,157,9000000000023789,135,9000000003303064,5023238.0,2,0,0
20240527,9,151,9000000000016054,147,9000000003303088,2342066.0,4,4,0
20241114,15,129,9000000000029140,157,9000000000387592,191702.0,2,0,0
20240723,9,157,9000000000000785,159,9000000003241993,219436.0,6,0,0
20240611,9,134,9000000000016054,155,9000000001229179,2415357.0,4,4,0
20240125,15,134,9000000000037817,151,9000000003281753,190536.0,4,0,0
20240405,15,121,9000000000020857,134,9000000000387592,408101.0,4,0,0
20240830,15,134,9000000000032566,116,9000000001394400,-83833.0,4,0,0
20240806,15,151,9000000000011829,155,9000000002307064,47015769.0,4,0,0
20240117,15,143,9000000000020857,134,9000000001503214,672291.0,1,0,0
20240302,0,151,9000000000023789,121,9000000001207105,4905176.0,4,0,0
20240516,18,157,9000000000019425,133,9000000003176310,4855108.0,2,0,0
20240624,21,134,9000000000036759,131,9000000000488218,5049002.0,4,0,0
20241004,15,143,9000000000020857,134,9000000002402084,219206.0,1,0,0
20240917,9,151,9000000000007531,144,9000000000784325,4615014.0,4,0,0
20241114,21,134,9000000000036721,157,9000000000784314,328015.0,4,0,0
20240710,18,129,9000000000023714,134,9000000000078494,988795.0,6,0,0
20240730,9,121,9000000000000742,157,9000000002316599,268055.0,4,0,0
20241001,12,133,9000000000007531,144,9000000000784316,4415346.0,4,0,0
20240131,12,133,9000000000014162,159,9000000000784335,20325517.0,4,0,0
20241112,6,151,9000000000019485,159,9000000000639347,2092983.0,4,0,0
20240617,15,151,9000000000016668,131,9000000002318685,1966432.0,4,0,1
20240522,0,133,9000000000008359,130,9000000002989978,2727846.0,4,0,0
20241007,6,151,9000000000024624,122,9000000002363016,617953.0,4,0,0
20240229,0,134,9000000000015182,111,9000000001259494,2830370.0,4,0,0
20240624,21,145,9000000000036861,160,9000000000784331,8370673.0,2,0,0
20240417,21,134,9000000000019485,133,9000000001162398,-65653.0,4,0,0
20240624,9,134,9000000000019527,130,9000000002205930,695702.0,4,0,0
20241222,18,129,9000000000001322,157,9000000002343565,2162283.0,2,0,0
20241007,9,157,9000000000036931,135,9000000002385239,8706620.0,2,1,0
20240227,21,134,9000000000001322,157,9000000000078494,31128.0,4,0,0
20240719,15,143,9000000000020857,154,9000000000387592,-172264.0,1,0,0
20241007,6,133,9000000000009100,135,9000000000024710,2877065.0,2,0,0
20240329,9,157,9000000000013666,159,9000000003293141,2054705.0,2,1,0
20240329,0,157,9000000000036722,159,9000000001400598,4869231.0,6,1,0
20240417,9,157,9000000000026705,159,9000000001373671,8459732.0,6,1,0
20240708,6,157,9000000000015928,159,9000000003303088,94235.0,4,1,0
20240510,0,134,9000000000021811,123,9000000001345952,-93589.0,4,0,0
20241015,15,129,9000000000001322,134,9000000003153974,887133.0,6,0,0
20240125,12,151,9000000000035756,156,9000000002341839,1041418.0,4,0,0
20240827,9,157,9000000000008359,146,9000000001503214,20023923.0,2,0,0
20240828,15,157,9000000000016668,133,9000000002383950,8295904.0,2,0,0
20240522,15,143,9000000000020857,134,9000000000784316,1923624.0,1,0,0
20240816,12,133,9000000000023714,156,9000000002335254,1156447.0,4,0,0
20240620,18,151,9000000000025935,144,9000000002300658,4810875.0,4,0,0
20240428,9,151,9000000000008359,156,9000000002338667,497340.0,4,0,0
20240416,6,134,9000000000036721,159,9000000000054095,1579292.0,2,0,0
20240206,18,151,9000000000008359,132,9000000000784325,11540083.0,4,0,1
20240605,15,151,9000000000029612,159,9000000000059750,3070137.0,4,0,0
20241118,0,151,9000000000027521,130,9000000001409544,407794.0,4,0,0
20240417,18,152,9000000000029042,144,9000000003303064,11496715.0,2,0,1
20240201,9,134,9000000000016054,155,9000000003303088,702856.0,7,4,0
20240411,21,151,9000000000011360,135,9000000002377203,1889731.0,4,0,0
20240311,18,157,9000000000029617,159,9000000002371103,2243625.0,2,0,0
20240827,12,133,9000000000027521,132,9000000000153770,4533717.0,4,0,0
20240919,12,151,9000000000018778,121,9000000001501846,1148891.0,4,0,0
20240528,9,133,9000000000011829,144,9000000000784316,4568744.0,4,0,0
20240503,0,151,9000000000037289,159,9000000002335629,1638558.0,4,0,0
20240925,9,133,9000000000008359,160,9000000002824517,10222473.0,4,0,0
20240617,9,156,9000000000029318,155,9000000000449474,4403663.0,2,0,1
20240131,18,129,9000000000029339,134,9000000000387592,887765.0,1,0,0
20240530,15,143,9000000000029612,134,9000000002307064,57698199.0,1,0,0
20241121,12,134,9000000000013203,157,9000000002335254,-118115.0,4,0,0
20240624,15,134,9000000000029560,157,9000000001285193,1609536.0,4,0,0
20240903,12,121,9000000000029617,151,9000000003281753,1347976.0,4,0,0
20240131,9,143,9000000000037699,134,9000000001503214,2160311.0,1,0,0
20240126,6,151,9000000000025277,160,9000000001207105,8510747.0,4,0,0
20240219,3,151,9000000000000726,159,9000000001424813,5857549.0,4,0,0
20241114,6,151,9000000000027881,130,9000000000522396,1581325.0,4,0,0
20240425,15,133,9000000000036395,144,9000000002335254,668592.0,4,0,0
20240416,15,157,9000000000018993,133,9000000001158919,8649932.0,2,0,1
20241021,21,157,9000000000036722,121,9000000003140530,8507215.0,2,0,0
20240912,9,134,9000000000016054,155,9000000001229179,87563.0,7,4,0
20240627,15,157,9000000000029297,130,9000000001408186,4062354.0,2,0,0
20240417,9,157,9000000000037352,159,9000000001173089,376275.0,6,1,0
20240329,9,156,9000000000018623,154,9000000000060987,481313.0,6,3,0
20240624,9,151,9000000000025277,157,9000000000358031,8264693.0,4,0,0
20240806,15,151,9000000000036395,133,9000000000191607,4734111.0,4,0,0
20240909,15,134,9000000000026881,116,9000000000735249,2263868.0,4,0,0
20240215,6,134,9000000000027925,130,9000000002341839,71261.0,4,0,0
20240229,0,129,9000000000023714,156,9000000000078494,523042.0,6,0,0
20240326,15,143,9000000000001322,134,9000000003303064,693631.0,6,0,0
20240909,6,151,9000000000032566,148,9000000000077325,3655083.0,4,0,0
20240910,15,134,9000000000037727,133,9000000001400598,208891.0,4,0,0
20240729,15,133,9000000000025935,146,9000000000059750,5436801.0,4,0,0
20240725,15,157,9000000000028618,133,9000000000387592,4839798.0,2,0,0
20240417,9,134,9000000000016054,155,9000000001207105,-9650.0,4,0,0
20240703,15,143,9000000000020857,134,9000000001503214,684415.0,1,0,0
20240520,6,157,9000000000036722,135,9000000002371104,8119063.0,2,0,0
20240521,15,134,9000000000037817,151,9000000001270124,2006717.0,4,0,1
20240912,9,134,9000000000028629,155,9000000003251521,244572.0,4,0,0
20240920,6,151,9000000000009100,159,9000000001408169,3317429.0,4,0,0
20240418,12,152,9000000000020857,134,9000000003172846,2213371.0,2,0,0
20240529,15,133,9000000000020857,134,9000000003303064,50588872.0,4,0,0
20240312,18,134,9000000000022677,131,9000000002353416,3242279.0,4,0,1
20240715,12,134,9000000000015094,156,9000000000442992,1096658.0,4,0,0
20240419,0,121,9000000000015680,156,9000000002377203,493131.0,4,0,0
20241004,12,151,9000000000019047,159,9000000000024710,516693.0,4,0,0
20240229,15,134,9000000000001230,155,9000000002316599,-224271.0,4,0,0
20240403,15,133,9000000000013298,144,9000000002377203,5393573.0,4,0,0
20240601,21,134,9000000000029287,130,9000000002302583,261371.0,7,4,0
20240329,9,134,9000000000016054,159,9000000002303483,1632608.0,6,3,0
20240229,9,151,9000000000013298,154,9000000001300606,793484.0,4,0,0
20240119,18,143,9000000000029140,134,9000000001109159,40402.0,1,0,0
20240123,6,151,9000000000028483,160,9000000001315483,2239811.0,4,0,0
20240916,15,134,9000000000015131,130,9000000001345952,1922293.0,4,0,0
20241021,9,134,9000000000016054,155,9000000001300606,18942.0,7,4,0
20240329,9,152,9000000000023902,156,9000000002402084,895891.0,2,0,0
20240502,21,152,9000000000029560,133,9000000002402084,1950592.0,2,0,0
20240919,12,156,9000000000021811,146,9000000001394400,2251278.0,2,0,0
20240606,9,157,9000000000011360,134,9000000002307064,1946452.0,2,0,0
20240919,9,152,9000000000018623,159,9000000003241993,270324.0,6,3,0
20241114,18,151,9000000000018809,159,9000000002300658,8233304.0,4,0,0
20240830,9,134,9000000000024491,133,9000000001315483,333512.0,4,0,0
20240617,15,143,9000000000023373,155,9000000002307064,7464408.0,1,0,1
20240729,12,151,9000000000026705,159,9000000000784332,3026141.0,4,0,0
20240311,9,121,9000000000024624,132,9000000000058156,1910072.0,4,0,0
20240514,15,134,9000000000000742,156,9000000001321168,-63729.0,4,0,0
