거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
20240705,6,134,9000000000027925,131,9000000001300606,993075.0,4,0,0
20240917,18,157,9000000000017439,133,9000000001424813,1011814.0,2,0,0
20240917,12,157,9000000000020857,159,9000000001503214,-19375.0,2,0,0
20240428,6,143,9000000000000742,157,9000000001503214,-394910.0,4,0,0
20240816,6,134,9000000000013203,159,9000000001300606,1000812.0,2,4,0
20240610,18,143,9000000000008359,131,9000000003186425,1022989.0,4,0,0
20240125,12,157,9000000000036722,134,9000000003251518,406140.0,4,0,0
20240705,12,134,9000000000008359,157,9000000001503214,1001154.0,4,0,0
20240428,6,143,9000000000000742,157,9000000001503214,-235983.0,4,0,0
20240428,6,143,9000000000000742,157,9000000001503214,-221287.0,2,0,0
20240112,18,133,9000000000037917,134,9000000001503214,1018062.0,2,0,0
20241205,12,151,9000000000025277,134,9000000001300606,837608.0,5,0,0
20240627,12,143,9000000000029042,159,9000000002362686,1003200.0,4,0,0
20240705,12,134,9000000000008359,157,9000000001503214,974069.0,4,0,0
20240428,6,143,9000000000000742,157,9000000001503214,-311426.0,4,0,0
20240110,9,157,9000000000020857,133,9000000003086492,-41214.0,4,0,0
20240723,15,151,9000000000012790,156,9000000001170413,737494.0,2,0,0
20240118,6,151,9000000000024098,156,9000000002406472,1031430.0,2,0,0
20241114,6,157,9000000000008359,134,9000000001300606,981949.0,4,0,0
20240905,9,152,9000000000016054,129,9000000003285660,897306.0,3,0,1
20240816,6,134,9000000000013203,159,9000000001300606,1006407.0,2,0,0
20240816,6,134,9000000000013203,159,9000000001300606,1005017.0,4,0,0
20240816,6,134,9000000000013203,159,9000000001300606,1006437.0,4,4,0
20241203,15,151,9000000000024624,156,9000000001300606,312461.0,4,0,0
20240830,15,133,9000000000012423,159,9000000002423221,1027847.0,4,0,0
20240705,12,134,9000000000008359,157,9000000001503214,1010171.0,4,0,0
20240428,15,143,9000000000000742,157,9000000001503214,-169465.0,4,0,0
20240429,12,157,9000000000037917,160,9000000001216794,985151.0,2,0,0
20240428,18,143,9000000000000742,157,9000000001503214,-58091.0,2,0,0
20240428,18,143,9000000000000742,157,9000000001503214,-238243.0,2,0,0
20240917,15,134,9000000000011033,133,9000000002353416,378326.0,4,0,0
20240507,18,157,9000000000000742,133,9000000001300606,-28496.0,4,0,0
20240816,6,134,9000000000013203,159,9000000001300606,986272.0,2,0,0
20241111,3,133,9000000000019485,133,9000000000191607,948612.0,4,0,0
20240521,0,134,9000000000016054,155,9000000001408276,779879.0,4,0,0
20240829,15,157,9000000000036861,133,9000000002382399,652877.0,2,0,0
20240201,9,134,9000000000020857,134,9000000000535612,46245.0,4,0,0
20240816,6,134,9000000000013203,159,9000000001300606,1019123.0,4,4,0
20240125,15,151,9000000000018778,134,9000000000191607,926480.0,2,4,0
20240805,18,152,9000000000023338,133,9000000000358031,1049544.0,2,0,1
20240520,9,151,9000000000008359,131,9000000002824517,957126.0,4,0,0
20240930,0,134,9000000000000742,133,9000000000784319,-452337.0,4,0,0
20240628,12,143,9000000000029042,159,9000000002362686,1028471.0,2,0,0
20240112,9,133,9000000000037917,134,9000000001503214,937304.0,2,0,0
20240730,15,157,9000000000037917,133,9000000003251518,809199.0,4,0,0
20241111,3,133,9000000000019485,159,9000000000191607,991066.0,4,0,0
20240211,18,134,9000000000018993,134,9000000002205930,397497.0,2,0,0
20240705,12,134,9000000000008359,157,9000000001503214,1037667.0,4,0,0
20241021,0,157,9000000000012487,160,9000000002297375,908039.0,4,0,0
20240917,18,151,9000000000018389,133,9000000001300606,382884.0,4,0,0
20240816,6,134,9000000000013203,159,9000000001300606,965171.0,4,4,0
20240429,12,157,9000000000037917,160,9000000001216794,1008358.0,4,0,0
20240403,9,134,9000000000029650,155,9000000003105311,995878.0,1,0,0
20240428,18,143,9000000000000742,157,9000000001503214,-443886.0,2,0,0
20240816,6,134,9000000000013203,159,9000000001300606,998424.0,4,0,0
20240917,15,157,9000000000000684,133,9000000000784329,325373.0,4,0,0
20240428,18,143,9000000000000742,157,9000000001503214,-232947.0,4,0,0
20240329,9,143,9000000000015094,146,9000000001408230,1010285.0,2,0,1
20240520,9,151,9000000000008359,131,9000000002824517,988669.0,4,0,0
20240610,18,143,9000000000008359,131,9000000003186425,1014550.0,4,0,0
20240628,18,134,9000000000020857,133,9000000000360458,53904.0,4,0,0
20240610,18,143,9000000000008359,131,9000000003186425,1019880.0,2,0,0
20240428,18,143,9000000000000742,157,9000000001503214,-242723.0,2,0,0
20240426,15,134,9000000000016193,156,9000000000317565,1033928.0,4,0,0
20241021,12,151,9000000000000726,160,9000000002989978,1027428.0,4,0,0
20240428,18,143,9000000000000742,157,9000000001503214,-182908.0,4,0,0
20240112,15,151,9000000000037917,134,9000000001503214,973572.0,2,0,0
20240705,12,134,9000000000008359,157,9000000001503214,1066448.0,4,0,0
20240917,15,157,9000000000020857,159,9000000000784339,143196.0,4,0,0
20240428,6,143,9000000000000742,157,9000000001503214,-246724.0,4,0,0
20240428,15,143,9000000000000742,157,9000000001503214,-348588.0,2,0,0
20240610,18,143,9000000000008359,131,9000000003186425,985695.0,2,0,0
20240429,12,151,9000000000037917,160,9000000001216794,1003722.0,4,0,0
20240917,15,133,9000000000020857,134,9000000001408178,-24842.0,2,0,0
20240816,6,134,9000000000013203,159,9000000001300606,988436.0,4,4,0
20240604,12,151,9000000000038046,134,9000000001408168,519476.0,2,0,0
20240201,15,134,9000000000029436,156,9000000000784324,469967.0,4,0,0
20240429,12,157,9000000000037917,160,9000000001216794,1011979.0,2,0,0
20240520,9,151,9000000000008359,131,9000000002824517,1012405.0,4,0,0
20240610,18,143,9000000000008359,131,9000000003186425,1039239.0,4,0,0
20240610,18,143,9000000000008359,131,9000000003186425,1048605.0,2,0,0
20240601,12,157,9000000000038046,134,9000000001401872,606373.0,2,0,0
20240712,12,151,9000000000020857,134,9000000002350069,241329.0,2,0,0
20241021,12,157,9000000000012487,160,9000000002297375,869511.0,4,0,0
20241204,9,157,9000000000009100,156,9000000002429847,711464.0,4,0,0
20240429,18,157,9000000000029411,133,9000000001300606,523992.0,2,0,0
20240610,18,143,9000000000008359,131,9000000003186425,1049087.0,4,0,0
20240428,6,143,9000000000000742,157,9000000001503214,-383598.0,4,0,0
