거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
20240601,3,151,9000000000026881,146,9000000000358031,1000000.0000000001,4,0,0
20241112,21,152,9000000000029143,156,9000000002390549,3000000.0,2,0,0
20240819,9,157,9000000000036861,133,9000000003186425,5000000.0,2,0,0
20241105,12,134,9000000000019485,133,9000000001424813,1000000.0000000001,4,0,0
20240820,15,157,9000000000036861,133,9000000003186425,5000000.0,2,0,0
20240117,18,151,9000000000028618,156,9000000002377203,1000000.0000000001,4,0,0
20240320,9,134,9000000000014162,155,9000000001229179,50000000.0,4,0,0
20240627,0,157,9000000000037917,131,9000000003303088,5000000.0,2,0,0
20240111,21,134,9000000000015182,144,9000000001271973,1000000.0000000001,4,0,0
20240709,6,157,9000000000037917,146,9000000003303183,9000000.0,2,0,0
20241029,21,133,9000000000008359,151,9000000000784339,1000000.0000000001,4,0,0
20240604,21,157,9000000000036395,159,9000000003138690,7000000.0,2,0,0
20240522,15,134,9000000000014754,131,9000000001259494,2000000.0000000002,4,0,0
20240802,9,157,9000000000037917,160,9000000003303064,6000000.0,2,0,0
20240428,18,134,9000000000012971,146,9000000001198973,50000.0,4,0,0
20240125,3,134,9000000000016668,157,9000000001321168,1000000.0000000001,4,0,0
20240424,12,151,9000000000028618,156,9000000002377203,5000000.0,4,0,0
20240910,3,156,9000000000034886,130,9000000002989978,2000000.0000000002,2,0,0
20240610,9,157,9000000000037917,160,9000000000387592,9000000.0,2,0,0
20240820,18,133,9000000000008359,146,9000000000784325,400000.0,4,0,0
20240227,18,151,9000000000027464,144,9000000002362469,1000000.0000000001,4,0,0
20240124,9,151,9000000000025935,160,9000000002343565,5000000.0,2,0,0
20240624,15,121,9000000000000742,157,9000000000059750,300000.0,4,0,0
20240610,6,151,9000000000024624,159,9000000002327648,2000000.0000000002,4,0,0
20240612,15,143,9000000000020857,134,9000000001503214,30000000.0,1,0,0
20240715,9,157,9000000000037917,160,9000000003303064,5000000.0,2,0,0
20240612,12,157,9000000000037917,160,9000000003303064,2000000.0000000002,2,0,0
20241204,15,134,9000000000013298,152,9000000000535612,500000.00000000006,4,0,0
20241112,9,152,9000000000029143,156,9000000002390549,3000000.0,2,0,0
20240221,6,134,9000000000018809,159,9000000001401872,2000000.0000000002,4,0,0
20240417,21,151,9000000000023789,121,9000000002316599,1.0,4,0,0
