거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
20240112,18,134,9000000000013203,147,9000000000078494,5260414.192741806,4,0,0
20240909,0,151,9000000000022713,159,9000000002315793,1986328.290176001,4,0,0
20240206,15,151,9000000000022812,159,9000000002302583,3832770.0545535674,4,0,0
20241010,15,151,9000000000024468,131,9000000002323329,412872.94835201476,4,0,0
20240329,9,121,9000000000000785,159,9000000000060487,2358418.784007411,2,0,1
20240617,0,133,9000000000008359,131,9000000000784331,3441981.364925254,4,0,0
20241018,15,133,9000000000008359,131,9000000000784314,209855.40581430995,4,0,0
20240908,9,157,9000000000037289,159,9000000003281753,1960021.9184750349,2,0,0
20241111,15,151,9000000000026343,131,9000000002349322,554084.6179265708,4,0,1
20240424,9,151,9000000000028618,157,9000000002377203,4742044.489833018,4,0,0
20240213,9,151,9000000000028629,157,9000000002377367,-179097.11901907506,4,0,0
20240416,21,151,9000000000026343,144,9000000001405868,4777824.015750349,4,0,0
20240215,15,134,9000000000018547,133,9000000001382851,282792.73348959204,4,0,0
20240712,0,157,9000000000037917,131,9000000003303088,2811181.041118934,2,0,0
20241204,12,134,9000000000013298,133,9000000000488218,-69923.6231813659,4,0,0
20240909,0,151,9000000000023714,159,9000000000317565,1637922.085048831,4,0,0
20241111,15,151,9000000000024676,159,9000000002328216,3017574.8112911,4,0,1
20240404,9,134,9000000000015680,135,9000000001294612,1231556.8737512934,4,0,0
20240826,9,151,9000000000011414,155,9000000001115383,3880166.1765477373,2,0,0
20241213,12,133,9000000000011033,134,9000000001076293,5368890.045889523,2,0,0
20240322,9,152,9000000000029411,130,9000000000144858,171004.63463175856,2,0,0
20240529,6,157,9000000000036931,160,9000000002824517,7780201.474518528,2,0,0
20240605,0,157,9000000000037917,133,9000000003303183,1715875.3838216108,4,0,0
20240404,9,134,9000000000016488,159,9000000001314654,1975068.1017164607,4,0,0
20241217,9,152,9000000000029287,159,9000000002402084,3166825.2639470547,2,0,0
20240909,0,151,9000000000025176,159,9000000000317565,2540493.924735752,4,0,0
20240312,9,152,9000000000018993,159,9000000002427630,2298947.8606499457,2,0,0
20240329,6,157,9000000000036931,133,9000000002824517,8284283.566396454,2,0,0
20241013,15,152,9000000000029560,133,9000000002423221,2929072.957051031,2,0,0
20240116,9,157,9000000000037917,155,9000000003303184,8576278.984245792,2,0,0
20240611,9,157,9000000000035756,145,9000000003072700,5564564.295461394,2,0,0
20240529,0,151,9000000000022812,159,9000000002302583,1900418.4150520293,4,0,0
20240327,15,157,9000000000036431,160,9000000003328835,5047591.510014696,2,0,0
20240412,3,134,9000000000013203,133,9000000001424813,556951.003646647,4,0,0
20240902,12,134,9000000000013203,159,9000000001424813,672817.588193741,4,0,0
20240806,15,133,9000000000008359,130,9000000000784331,2587934.5643865913,4,0,0
20241210,15,134,9000000000015094,159,9000000001269360,493130.85957309447,4,0,0
20240802,12,133,9000000000008359,159,9000000003303183,3232573.537955288,4,0,0
20240501,9,151,9000000000013203,157,9000000001207105,361523.49612630234,4,0,0
20240807,21,157,9000000000037917,160,9000000000387592,5954143.242305912,2,0,0
20240829,6,134,9000000000019485,133,9000000001424813,399448.77457297186,4,0,0
20240909,12,133,9000000000008359,159,9000000000784335,1943195.7390398346,4,0,0
20240529,15,134,9000000000018653,133,9000000001378010,2300195.2784051043,4,0,0
20240529,15,151,9000000000022812,159,9000000002302583,2420257.3115088874,4,0,0
20240329,9,152,9000000000037352,159,9000000000054095,2413279.2753794002,2,0,0
20241021,15,151,9000000000024676,133,9000000002349322,3106188.3510648655,4,0,1
20240521,15,143,9000000000020857,134,9000000001503214,913857.2123581839,1,0,0
20240529,15,134,9000000000015680,133,9000000001378010,672271.0045831343,4,0,0
20240528,15,151,9000000000026343,131,9000000002323329,356091.92748656886,4,0,0
