거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
204,6,8,144,5,217,120805.328125,3,0,0
131,4,8,144,5,217,43353.828125,3,0,0
220,2,5,126,13,197,1069505.375,0,0,0
58,0,4,43,25,96,1958798.625,3,0,0
14,0,4,84,26,141,2089925.875,3,0,0
129,6,8,193,10,72,1074553.375,3,0,0
240,6,9,210,28,284,3117740.25,1,0,0
158,2,11,259,29,32,9888193.0,1,0,0
123,1,11,240,14,314,9860397.0,1,0,0
231,7,3,18,13,65,1925276.625,1,0,0
208,2,8,197,12,269,7813506.5,3,0,0
110,7,11,234,16,307,2974656.5,1,0,0
64,1,11,243,12,301,7969915.5,1,0,0
155,2,11,258,29,32,8950808.0,1,0,0
38,2,4,69,21,0,29835350.0,3,0,0
109,0,8,205,28,279,3043974.5,3,0,0
128,4,1,5,26,12,192031.828125,3,0,0
104,3,3,13,11,22,2968212.5,3,0,0
82,0,4,42,26,96,2049500.625,3,0,0
61,2,4,77,24,136,648234.3125,3,0,0
47,2,5,126,24,164,21765.826171875,0,0,0
254,1,8,142,25,216,4027537.5,3,0,0
171,2,11,253,16,328,1976115.375,1,0,0
158,1,3,13,29,49,3011454.25,3,0,0
213,3,8,155,25,231,2087294.375,3,0,0
125,7,11,258,29,333,4985017.0,1,0,0
60,5,11,244,12,301,8068698.5,1,0,0
103,7,11,259,12,333,9022679.0,1,0,0
102,7,11,240,12,315,4026175.5,1,0,0
206,2,3,14,10,46,426679.8125,3,0,0
58,2,11,244,12,301,7988991.5,1,0,0
229,7,3,13,9,52,2044161.875,3,0,0
180,2,8,175,29,250,1958332.875,3,0,0
6,7,4,104,18,165,4943433.5,3,0,0
150,1,8,160,13,236,1990831.375,3,0,0
136,1,11,259,13,339,3949699.25,1,0,0
239,1,4,118,12,187,546920.3125,3,0,0
89,2,2,10,25,18,347996.8125,5,0,0
63,2,2,10,25,18,78292.328125,5,0,0
204,7,8,132,28,204,708035.3125,3,0,0
71,6,4,42,26,95,3091985.75,3,0,0
