거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
20240809,15,143,9000000000020857,134,9000000001503214,1.0,1,0,0
20240830,9,133,9000000000008359,132,9000000000153770,300000.0,4,0,0
20241220,9,151,9000000000028618,156,9000000002377203,3000000.0,4,0,0
20240709,21,157,9000000000037917,160,9000000000387592,2000000.0,2,0,0
20240814,18,133,9000000000008359,132,9000000000153770,6000000.0,4,0,0
20240423,15,151,9000000000028618,156,9000000002377203,4000000.0,4,0,0
20240308,9,151,9000000000024055,132,9000000002320033,1000000.0,4,0,0
20241002,18,152,9000000000029318,145,9000000002404517,3000000.0,2,0,0
20240327,9,151,9000000000028121,155,9000000002371104,1000000.0,2,0,0
20240415,15,143,9000000000020857,134,9000000001503214,1.0,1,0,0
20240709,9,151,9000000000025277,134,9000000002335254,900000.0,4,0,0
20240328,6,134,9000000000013203,156,9000000001207106,2000000.0,4,0,0
20240624,6,157,9000000000037917,160,9000000000387592,5000000.0,2,0,0
20240814,0,157,9000000000037917,160,9000000000387592,3000000.0,2,0,0
20241125,9,143,9000000000020857,134,9000000001503214,600000.0,1,0,0
20240131,15,134,9000000000015094,156,9000000001269360,200000.0,3,0,0
20241004,21,157,9000000000036431,133,9000000003142061,2000000.0,2,0,0
20240917,15,133,9000000000007531,145,9000000000694534,1000000.0,4,0,0
20241002,18,152,9000000000029318,145,9000000002404517,3000000.0,2,0,0
20240628,3,157,9000000000037917,160,9000000000387592,3000000.0,2,0,0
20240928,21,121,9000000000000742,157,9000000000059750,10000.0,4,0,0
20240912,0,157,9000000000038046,146,9000000003291100,7000000.0,2,0,0
20240328,21,151,9000000000027488,159,9000000002362686,6000000.0,4,0,0
20240703,0,151,9000000000027638,131,9000000001156382,1000000.0,4,0,0
20241224,21,151,9000000000026343,144,9000000002349322,2000000.0,4,0,0
20241015,18,133,9000000000008359,146,9000000000784325,1000000.0,4,0,0
20241222,6,152,9000000000029287,159,9000000002402084,3000000.0,2,0,0
20241223,9,151,9000000000026881,130,9000000002355484,2000000.0,4,0,0
20240628,12,157,9000000000036722,135,9000000003172846,10000000.0,2,0,0
20240802,0,157,9000000000037917,146,9000000003303183,1000000.0,2,0,0
20240604,15,157,9000000000036395,159,9000000003138690,2000000.0,2,0,0
20241015,18,133,9000000000008359,146,9000000000784325,1000000.0,4,0,0
20240503,21,157,9000000000035756,159,9000000003072700,5000000.0,2,0,0
20240719,9,157,9000000000037699,145,9000000003281753,2000000.0,2,0,0
20240530,12,157,9000000000036759,133,9000000003176310,9000000.0,2,0,0
20240502,12,134,9000000000013203,157,9000000001207105,7000000.0,4,0,0
20240912,15,151,9000000000023214,131,9000000002308417,4000000.0,4,0,0
20240321,18,129,9000000000001322,156,9000000000078494,2000000.0,6,0,0
20240207,12,134,9000000000019047,132,9000000001410251,1000000.0,4,0,0
20240913,15,151,9000000000025176,156,9000000000317565,3000000.0,4,0,0
20240627,15,157,9000000000036722,135,9000000003172846,20000000.0,2,0,0
20240424,9,151,9000000000028618,156,9000000002377203,3000000.0,4,0,0
20240110,12,134,9000000000018623,155,9000000001394400,1000000.0,2,0,0
20240808,18,157,9000000000036861,133,9000000003186425,5000000.0,2,0,0
20240610,0,157,9000000000037917,160,9000000000387592,3000000.0,2,0,0
20240501,21,134,9000000000013203,157,9000000001207105,1000000.0,4,0,0
20240521,9,157,9000000000037379,146,9000000000449474,1000000.0,3,0,0
20240820,12,133,9000000000008359,132,9000000000153770,10000000.0,4,0,0
20240902,12,133,9000000000008359,159,9000000000784335,10000000.0,4,0,0
20240919,9,157,9000000000038046,146,9000000003291100,9000000.0,2,0,0
20240322,0,134,9000000000013203,156,9000000001207106,4000000.0,4,0,0
20240302,12,151,9000000000025277,134,9000000002335254,500000.0,4,0,0
20240612,15,157,9000000000036395,159,9000000003138690,5000000.0,2,0,0
20240621,12,151,9000000000023789,121,9000000002316599,30000.0,4,0,0
20240624,21,157,9000000000038147,145,9000000003329204,30000000.0,2,0,1
20240829,15,143,9000000000020857,134,9000000001503214,40000000.0,1,0,0
20240422,15,151,9000000000028618,156,9000000002377203,4000000.0,4,0,0
20241004,15,143,9000000000020857,134,9000000001503214,1.0,1,0,0
20240219,6,134,9000000000018809,159,9000000001401872,2000000.0,4,0,0
20240329,0,134,9000000000013203,156,9000000001207106,4000000.0,4,0,0
20240618,6,151,9000000000023789,121,9000000002316599,100000.0,4,0,0
20240617,15,133,9000000000011829,130,9000000000207270,9000000.0,4,0,1
20240706,21,121,9000000000000742,157,9000000000059750,90000.0,4,0,0
20240525,6,157,9000000000036759,133,9000000003176310,9000000.0,2,0,0
20240805,15,151,9000000000024676,133,9000000002328216,1000000.0,4,0,0
20240819,12,133,9000000000008359,116,9000000000784331,5000000.0,4,0,0
20241007,9,133,9000000000008359,131,9000000000784314,3000000.0,4,0,0
20241014,15,143,9000000000020857,134,9000000001503214,50000000.0,1,0,0
20240925,6,151,9000000000028121,159,9000000002371103,3000000.0,2,0,0
20240124,9,151,9000000000025935,160,9000000002343565,5000000.0,2,0,0
